=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  29,393 artists loaded

Processing 29,393 artists


  [21,901/29,393] (74.5%) | Enriched: 13344 | Genres: 9205 | Bios: 7992 | Not found: 8557   
  [22,001/29,393] (74.9%) | Enriched: 13404 | Genres: 9244 | Bios: 8026 | Not found: 8597   
  [22,101/29,393] (75.2%) | Enriched: 13463 | Genres: 9292 | Bios: 8067 | Not found: 8638   
  [22,201/29,393] (75.5%) | Enriched: 13525 | Genres: 9335 | Bios: 8102 | Not found: 8676   
  [22,301/29,393] (75.9%) | Enriched: 13588 | Genres: 9373 | Bios: 8133 | Not found: 8713   
  [22,401/29,393] (76.2%) | Enriched: 13650 | Genres: 9416 | Bios: 8167 | Not found: 8751   
  [22,501/29,393] (76.6%) | Enriched: 13716 | Genres: 9465 | Bios: 8212 | Not found: 8785   
  [22,601/29,393] (76.9%) | Enriched: 13786 | Genres: 9512 | Bios: 8254 | Not found: 8815   
  [22,701/29,393] (77.2%) | Enriched: 13847 | Genres: 9549 | Bios: 8287 | Not found: 8854   
  [22,801/29,393] (77.6%) | Enriched: 13911 | Genres: 9592 | Bios: 8326 | Not found: 8890   
  [22,901/29,393] (77.9%) | Enriched: 13971 | Genres: 9634 | Bios: 8364 | Not found: 8930   
  [23,001/29,393] (78.3%) | Enriched: 14028 | Genres: 9678 | Bios: 8397 | Not found: 8973   
  [23,101/29,393] (78.6%) | Enriched: 14097 | Genres: 9716 | Bios: 8432 | Not found: 9004   
  [23,201/29,393] (78.9%) | Enriched: 14164 | Genres: 9763 | Bios: 8468 | Not found: 9037   
  [23,301/29,393] (79.3%) | Enriched: 14221 | Genres: 9800 | Bios: 8504 | Not found: 9080   
  [23,401/29,393] (79.6%) | Enriched: 14280 | Genres: 9842 | Bios: 8541 | Not found: 9121   
  [23,501/29,393] (80.0%) | Enriched: 14336 | Genres: 9884 | Bios: 8576 | Not found: 9165   
  [23,601/29,393] (80.3%) | Enriched: 14402 | Genres: 9924 | Bios: 8612 | Not found: 9199   
  [23,701/29,393] (80.6%) | Enriched: 14457 | Genres: 9963 | Bios: 8644 | Not found: 9244   
  [23,801/29,393] (81.0%) | Enriched: 14513 | Genres: 9999 | Bios: 8675 | Not found: 9288   
  [23,901/29,393] (81.3%) | Enriched: 14577 | Genres: 10039 | Bios: 8713 | Not found: 9324   
  [24,001/29,393] (81.7%) | Enriched: 14641 | Genres: 10084 | Bios: 8750 | Not found: 9360   
  [24,101/29,393] (82.0%) | Enriched: 14699 | Genres: 10125 | Bios: 8785 | Not found: 9402   
  [24,201/29,393] (82.3%) | Enriched: 14759 | Genres: 10170 | Bios: 8819 | Not found: 9442   
  [24,301/29,393] (82.7%) | Enriched: 14821 | Genres: 10210 | Bios: 8855 | Not found: 9480   
  [24,401/29,393] (83.0%) | Enriched: 14880 | Genres: 10248 | Bios: 8892 | Not found: 9521   
  [24,501/29,393] (83.4%) | Enriched: 14941 | Genres: 10286 | Bios: 8924 | Not found: 9560   
  [24,601/29,393] (83.7%) | Enriched: 14995 | Genres: 10326 | Bios: 8955 | Not found: 9606   
  [24,701/29,393] (84.0%) | Enriched: 15056 | Genres: 10366 | Bios: 8989 | Not found: 9645   
  [24,801/29,393] (84.4%) | Enriched: 15109 | Genres: 10405 | Bios: 9018 | Not found: 9692   
  [24,901/29,393] (84.7%) | Enriched: 15178 | Genres: 10453 | Bios: 9059 | Not found: 9723   
  [25,001/29,393] (85.1%) | Enriched: 15240 | Genres: 10497 | Bios: 9102 | Not found: 9761   
  [25,101/29,393] (85.4%) | Enriched: 15300 | Genres: 10529 | Bios: 9132 | Not found: 9801   
  [25,201/29,393] (85.7%) | Enriched: 15360 | Genres: 10562 | Bios: 9165 | Not found: 9841   
  [25,301/29,393] (86.1%) | Enriched: 15427 | Genres: 10609 | Bios: 9206 | Not found: 9874   
