=== GigRadar Artist Enrichment — Last.fm ===

Loading artists from DynamoDB...
  26,085 artists loaded

Processing 26,085 artists


  [15,901/26,085] (61.0%) | Enriched: 9157 | Genres: 6387 | Bios: 5549 | Not found: 6744   
  [16,001/26,085] (61.3%) | Enriched: 9228 | Genres: 6437 | Bios: 5595 | Not found: 6773   
  [16,101/26,085] (61.7%) | Enriched: 9286 | Genres: 6479 | Bios: 5631 | Not found: 6815   
  [16,201/26,085] (62.1%) | Enriched: 9347 | Genres: 6523 | Bios: 5667 | Not found: 6854   
  [16,301/26,085] (62.5%) | Enriched: 9405 | Genres: 6563 | Bios: 5701 | Not found: 6896   
  [16,401/26,085] (62.9%) | Enriched: 9477 | Genres: 6611 | Bios: 5744 | Not found: 6924   
  [16,501/26,085] (63.3%) | Enriched: 9533 | Genres: 6649 | Bios: 5780 | Not found: 6968   
  [16,601/26,085] (63.6%) | Enriched: 9588 | Genres: 6694 | Bios: 5819 | Not found: 7013   
  [16,701/26,085] (64.0%) | Enriched: 9644 | Genres: 6732 | Bios: 5853 | Not found: 7057   
  [16,801/26,085] (64.4%) | Enriched: 9703 | Genres: 6773 | Bios: 5887 | Not found: 7098   
  [16,901/26,085] (64.8%) | Enriched: 9753 | Genres: 6808 | Bios: 5919 | Not found: 7148   
  [17,001/26,085] (65.2%) | Enriched: 9818 | Genres: 6855 | Bios: 5960 | Not found: 7183   
  [17,101/26,085] (65.6%) | Enriched: 9875 | Genres: 6894 | Bios: 5992 | Not found: 7226   
  [17,201/26,085] (65.9%) | Enriched: 9946 | Genres: 6947 | Bios: 6037 | Not found: 7255   
  [17,301/26,085] (66.3%) | Enriched: 10006 | Genres: 6988 | Bios: 6075 | Not found: 7295   
  [17,401/26,085] (66.7%) | Enriched: 10066 | Genres: 7029 | Bios: 6109 | Not found: 7335   
  [17,501/26,085] (67.1%) | Enriched: 10122 | Genres: 7069 | Bios: 6145 | Not found: 7379   
  [17,601/26,085] (67.5%) | Enriched: 10178 | Genres: 7107 | Bios: 6175 | Not found: 7423   
  [17,701/26,085] (67.9%) | Enriched: 10239 | Genres: 7147 | Bios: 6204 | Not found: 7462   
  [17,801/26,085] (68.2%) | Enriched: 10296 | Genres: 7184 | Bios: 6238 | Not found: 7505   
  [17,901/26,085] (68.6%) | Enriched: 10354 | Genres: 7219 | Bios: 6272 | Not found: 7547   
  [18,001/26,085] (69.0%) | Enriched: 10412 | Genres: 7263 | Bios: 6309 | Not found: 7589   
  [18,101/26,085] (69.4%) | Enriched: 10473 | Genres: 7301 | Bios: 6339 | Not found: 7628   
  [18,201/26,085] (69.8%) | Enriched: 10525 | Genres: 7330 | Bios: 6364 | Not found: 7676   
  [18,301/26,085] (70.2%) | Enriched: 10586 | Genres: 7369 | Bios: 6402 | Not found: 7715   
  [18,401/26,085] (70.5%) | Enriched: 10645 | Genres: 7408 | Bios: 6435 | Not found: 7756   
  [18,501/26,085] (70.9%) | Enriched: 10697 | Genres: 7447 | Bios: 6477 | Not found: 7804   
  [18,601/26,085] (71.3%) | Enriched: 10754 | Genres: 7487 | Bios: 6508 | Not found: 7847   
  [18,701/26,085] (71.7%) | Enriched: 10812 | Genres: 7533 | Bios: 6553 | Not found: 7889   
  [18,801/26,085] (72.1%) | Enriched: 10877 | Genres: 7574 | Bios: 6592 | Not found: 7924   
  [18,901/26,085] (72.5%) | Enriched: 10937 | Genres: 7616 | Bios: 6628 | Not found: 7964   
  [19,001/26,085] (72.8%) | Enriched: 10990 | Genres: 7652 | Bios: 6661 | Not found: 8011   
  [19,101/26,085] (73.2%) | Enriched: 11054 | Genres: 7698 | Bios: 6701 | Not found: 8047   
  [19,201/26,085] (73.6%) | Enriched: 11115 | Genres: 7742 | Bios: 6737 | Not found: 8086   
  [19,301/26,085] (74.0%) | Enriched: 11170 | Genres: 7777 | Bios: 6767 | Not found: 8131   
  [19,401/26,085] (74.4%) | Enriched: 11225 | Genres: 7819 | Bios: 6798 | Not found: 8176   
  [19,501/26,085] (74.8%) | Enriched: 11284 | Genres: 7858 | Bios: 6829 | Not found: 8217   
  [19,601/26,085] (75.1%) | Enriched: 11343 | Genres: 7904 | Bios: 6867 | Not found: 8258   
  [19,701/26,085] (75.5%) | Enriched: 11402 | Genres: 7947 | Bios: 6901 | Not found: 8299   
  [19,801/26,085] (75.9%) | Enriched: 11459 | Genres: 7979 | Bios: 6927 | Not found: 8342   
